,UpdateTime,NeuronsFired
0,2.4478819370269775,0
1,0.21700167655944824,234
2,0.2152097225189209,166
3,0.22099876403808594,187
4,0.20455384254455566,197
5,0.2220003604888916,167
6,0.21859192848205566,184
7,0.20054411888122559,172
8,0.20000147819519043,204
9,0.21054410934448242,174
10,0.21913647651672363,317
11,0.23630547523498535,655
12,0.2349989414215088,1011
13,0.23900103569030762,1145
14,0.21956801414489746,1267
15,0.24053263664245605,930
16,0.2261190414428711,567
17,0.22856831550598145,406
18,0.22775578498840332,318
19,0.20953845977783203,274
20,0.20700287818908691,219
21,0.2219982147216797,247
22,0.21900153160095215,290
23,0.21695494651794434,415
24,0.23401212692260742,649
25,0.24207043647766113,765
26,0.2371385097503662,845
27,0.24501585960388184,866
28,0.21266770362854004,906
29,0.23426079750061035,781
30,0.22784805297851562,578
31,0.22099781036376953,480
32,0.22356891632080078,383
33,0.227524995803833,377
34,0.2390124797821045,376
35,0.2331078052520752,389
36,0.22900128364562988,540
37,0.24231576919555664,653
38,0.21705126762390137,624
39,0.2262120246887207,753
40,0.2350010871887207,794
41,0.22952556610107422,767
42,0.2279987335205078,951
43,0.19800138473510742,893
44,0.23055291175842285,741
45,0.23199772834777832,610
46,0.22911858558654785,434
47,0.2209937572479248,422
48,0.24300241470336914,513
49,0.21875429153442383,509
50,0.2105424404144287,419
51,0.22484183311462402,559
52,0.24358034133911133,617
53,0.232558012008667,714
54,0.23600149154663086,660
55,0.2310783863067627,683
56,0.22255611419677734,789
57,0.23599958419799805,633
58,0.22100186347961426,577
59,0.23055315017700195,493
60,0.22800278663635254,479
61,0.22777223587036133,472
62,0.22060084342956543,559
63,0.21387696266174316,476
64,0.2305622100830078,537
65,0.2431936264038086,571
66,0.2409977912902832,647
67,0.21700215339660645,587
68,0.235579252243042,767
69,0.2555568218231201,765
70,0.2350001335144043,633
71,0.24154376983642578,749
72,0.22300100326538086,586
73,0.23969531059265137,566
74,0.23856258392333984,456
75,0.2285170555114746,622
76,0.24099969863891602,594
77,0.22708392143249512,835
78,0.21499896049499512,920
79,0.22257161140441895,806
80,0.21054697036743164,881
81,0.20900201797485352,1078
82,0.24157166481018066,1240
83,0.21706795692443848,1230
84,0.23554158210754395,1375
85,0.22700047492980957,1283
86,0.22845172882080078,1562
87,0.2335951328277588,1827
88,0.2350015640258789,2048
89,0.21954011917114258,1613
90,0.22299575805664062,1617
91,0.24059224128723145,1153
92,0.21655821800231934,845
93,0.2330009937286377,735
94,0.22099757194519043,773
95,0.2550015449523926,844
96,0.21858906745910645,824
97,0.22299861907958984,779
98,0.22907590866088867,761
99,0.25999927520751953,793
100,0.22857093811035156,905
101,0.2525198459625244,1605
102,0.23599958419799805,1739
103,0.22900009155273438,2024
104,0.24700045585632324,2416
105,0.25856566429138184,2680
106,0.24001765251159668,2738
107,0.24770021438598633,3594
108,0.28700733184814453,4433
109,0.2691361904144287,3609
110,0.27300167083740234,3546
111,0.2567739486694336,3201
112,0.282085657119751,2873
113,0.2581164836883545,2760
114,0.2580428123474121,2415
115,0.2415628433227539,1390
116,0.25100016593933105,1142
117,0.25403547286987305,852
118,0.25000810623168945,723
119,0.24200201034545898,710
120,0.23199868202209473,631
121,0.2485489845275879,616
122,0.22613739967346191,704
123,0.23755478858947754,680
124,0.26858091354370117,707
125,0.2675626277923584,777
126,0.24171137809753418,741
127,0.2350003719329834,829
128,0.22799921035766602,928
129,0.25693273544311523,1159
130,0.24770689010620117,911
131,0.24601221084594727,1120
132,0.21901226043701172,1017
133,0.22652196884155273,1068
134,0.21851730346679688,733
135,0.22601580619812012,1020
136,0.22944116592407227,1049
137,0.2330000400543213,950
138,0.22745585441589355,884
139,0.22148871421813965,647
140,0.2335500717163086,663
141,0.24765324592590332,699
142,0.277843713760376,704
143,0.24000048637390137,771
144,0.22840428352355957,676
145,0.2232811450958252,714
146,0.21300005912780762,748
147,0.22600197792053223,663
148,0.2240447998046875,689
149,0.23501133918762207,751
150,0.23756980895996094,694
151,0.25304222106933594,774
152,0.22616934776306152,752
153,0.2370007038116455,773
154,0.26200127601623535,785
155,0.2239992618560791,806
156,0.24356865882873535,796
157,0.22999858856201172,788
158,0.2479856014251709,815
159,0.22303342819213867,828
160,0.22307372093200684,835
161,0.24629640579223633,927
162,0.2290019989013672,961
163,0.23400378227233887,975
164,0.23599624633789062,1050
165,0.24153995513916016,811
166,0.24700188636779785,844
167,0.24254417419433594,972
168,0.2199993133544922,965
169,0.22707915306091309,869
170,0.22654318809509277,812
171,0.2199995517730713,787
172,0.21399903297424316,880
173,0.23058342933654785,965
174,0.23756718635559082,932
175,0.24300074577331543,849
176,0.23556184768676758,889
177,0.22699928283691406,949
178,0.24210381507873535,942
179,0.22673535346984863,998
180,0.23799967765808105,1035
181,0.21499943733215332,1197
182,0.23400020599365234,1070
183,0.21854138374328613,1060
184,0.23053884506225586,1013
185,0.24253273010253906,1107
186,0.21064186096191406,1037
187,0.2563955783843994,1143
188,0.24758028984069824,1196
189,0.22800064086914062,1026
190,0.24200010299682617,1044
191,0.23093676567077637,1077
192,0.24900078773498535,1112
193,0.2588038444519043,1123
194,0.23756742477416992,1302
195,0.24419927597045898,1221
196,0.22559666633605957,1314
197,0.23199939727783203,1456
198,0.24700140953063965,1356
199,0.2200000286102295,1173
200,0.2428281307220459,1304
201,0.2479996681213379,1260
202,0.24399971961975098,1143
203,0.24255657196044922,1307
204,0.23599767684936523,1266
205,0.2286536693572998,1207
206,0.25678229331970215,1216
207,0.22687268257141113,1298
208,0.24500036239624023,1293
209,0.2445976734161377,1527
210,0.24500203132629395,1579
211,0.2579488754272461,1454
212,0.25499916076660156,1852
213,0.2431788444519043,1603
214,0.24254918098449707,1847
215,0.23700213432312012,1861
216,0.24599742889404297,1817
217,0.22011995315551758,1653
218,0.25400209426879883,1778
219,0.23999953269958496,1834
220,0.2515578269958496,1830
221,0.2539706230163574,1876
222,0.2627222537994385,1627
223,0.2499992847442627,1597
224,0.24500012397766113,1320
225,0.22905397415161133,1389
226,0.23707890510559082,1138
227,0.223785400390625,1168
228,0.25225830078125,1118
229,0.23600101470947266,1081
230,0.24157047271728516,915
231,0.23955893516540527,1205
232,0.24199986457824707,994
233,0.24399924278259277,1039
234,0.2110002040863037,1256
235,0.25157618522644043,1340
