,UpdateTime,NeuronsFired
0,2.605022668838501,0
1,0.259016752243042,206
2,0.2451322078704834,120
3,0.24055171012878418,153
4,0.2259979248046875,142
5,0.24100732803344727,147
6,0.2321186065673828,137
7,0.24603915214538574,152
8,0.2370004653930664,138
9,0.22899985313415527,143
10,0.2539999485015869,233
11,0.2331545352935791,563
12,0.23906707763671875,850
13,0.23801088333129883,864
14,0.26155829429626465,771
15,0.2631213665008545,712
16,0.25499844551086426,592
17,0.2350006103515625,375
18,0.24801158905029297,270
19,0.2565619945526123,179
20,0.21976828575134277,150
21,0.24100327491760254,227
22,0.2530200481414795,222
23,0.2472705841064453,223
24,0.2468242645263672,433
25,0.2799983024597168,573
26,0.2678079605102539,709
27,0.2798125743865967,714
28,0.28354549407958984,644
29,0.2670309543609619,611
30,0.23857975006103516,563
31,0.25458431243896484,436
32,0.24181556701660156,267
33,0.2525911331176758,283
34,0.27300000190734863,251
35,0.2591514587402344,298
36,0.24509787559509277,350
37,0.2500307559967041,389
38,0.25656676292419434,535
39,0.28402018547058105,639
40,0.25301599502563477,513
41,0.2819998264312744,552
42,0.24554991722106934,776
43,0.2346351146697998,600
44,0.23230457305908203,671
45,0.25799989700317383,514
46,0.22203803062438965,356
47,0.2178184986114502,409
48,0.22599363327026367,318
49,0.2460172176361084,377
50,0.2239995002746582,352
51,0.24956655502319336,341
52,0.27596426010131836,508
53,0.25154852867126465,485
54,0.24600481986999512,553
55,0.23413848876953125,632
56,0.2344815731048584,500
57,0.25500035285949707,574
58,0.26302242279052734,482
59,0.24754762649536133,366
60,0.24207139015197754,365
61,0.24064064025878906,388
62,0.2432565689086914,415
63,0.24819350242614746,402
64,0.24300122261047363,385
65,0.2618415355682373,453
66,0.2620100975036621,414
67,0.23107647895812988,494
68,0.238969087600708,556
69,0.23554611206054688,497
70,0.2420027256011963,574
71,0.24173474311828613,481
72,0.2295548915863037,481
73,0.26393723487854004,396
74,0.22394275665283203,482
75,0.25101351737976074,400
76,0.24394726753234863,421
77,0.26100873947143555,435
78,0.24477171897888184,562
79,0.2570006847381592,618
80,0.2437725067138672,686
81,0.23786044120788574,738
82,0.22064900398254395,710
83,0.24294304847717285,741
84,0.2431023120880127,909
85,0.2645542621612549,1019
86,0.26599884033203125,993
87,0.2320246696472168,1362
88,0.24260902404785156,1213
89,0.2715744972229004,1391
90,0.2878429889678955,1145
91,0.2560553550720215,830
92,0.25309300422668457,519
93,0.2545473575592041,470
94,0.24001479148864746,422
95,0.24059295654296875,608
96,0.26545262336730957,517
97,0.26590919494628906,610
98,0.250011682510376,645
99,0.23056530952453613,651
100,0.24457740783691406,696
101,0.26110410690307617,764
102,0.26950788497924805,898
103,0.25099945068359375,1376
104,0.25606322288513184,1641
105,0.27500414848327637,1694
106,0.2559976577758789,2118
107,0.2640116214752197,2369
108,0.2625458240509033,2111
109,0.2911338806152344,3458
110,0.2940022945404053,3160
111,0.271559476852417,2991
112,0.28161191940307617,3356
113,0.2779977321624756,3015
114,0.30899953842163086,1855
115,0.2755436897277832,1592
116,0.27254271507263184,949
117,0.24700236320495605,930
118,0.25499773025512695,598
119,0.2552833557128906,546
120,0.24456119537353516,504
121,0.2558414936065674,576
122,0.27499985694885254,518
123,0.25058746337890625,462
124,0.2545619010925293,557
125,0.26134371757507324,496
126,0.25403761863708496,584
127,0.23886489868164062,699
128,0.25615692138671875,664
129,0.261615514755249,1032
130,0.2740006446838379,1296
131,0.24558424949645996,717
132,0.275317907333374,816
133,0.25800037384033203,983
134,0.2535741329193115,978
135,0.25978517532348633,778
136,0.26082825660705566,529
137,0.26199889183044434,718
138,0.26404738426208496,529
139,0.28006410598754883,556
140,0.27654528617858887,561
141,0.27199816703796387,528
142,0.2862071990966797,541
143,0.2605428695678711,478
144,0.26602959632873535,556
145,0.25003838539123535,501
146,0.2761521339416504,506
147,0.2467043399810791,534
148,0.2648963928222656,539
149,0.27378129959106445,449
150,0.24665236473083496,520
151,0.26517701148986816,529
152,0.24400115013122559,524
153,0.25701141357421875,516
154,0.2640798091888428,573
155,0.24374985694885254,674
156,0.24462676048278809,497
157,0.2429981231689453,606
158,0.25559163093566895,573
159,0.2484128475189209,567
160,0.2428760528564453,622
161,0.24300575256347656,617
162,0.253695011138916,586
163,0.22983288764953613,613
164,0.23084568977355957,627
165,0.2527768611907959,578
166,0.25300002098083496,665
167,0.2417128086090088,655
168,0.26114916801452637,645
169,0.2899973392486572,649
170,0.2500011920928955,591
171,0.2525298595428467,577
172,0.24758505821228027,690
173,0.2589435577392578,624
174,0.2685384750366211,600
175,0.24970793724060059,615
176,0.2510237693786621,571
177,0.23800253868103027,575
178,0.22400188446044922,562
179,0.26244211196899414,670
180,0.2475574016571045,694
181,0.27828359603881836,745
182,0.2520005702972412,721
183,0.26876044273376465,730
