,UpdateTime,NeuronsFired
0,2.845477819442749,0
1,0.2299823760986328,313
2,0.2390000820159912,192
3,0.22499942779541016,225
4,0.23200058937072754,217
5,0.2386326789855957,212
6,0.24597811698913574,227
7,0.2478945255279541,225
8,0.23772716522216797,224
9,0.2430553436279297,232
10,0.23990416526794434,399
11,0.23708677291870117,846
12,0.25503110885620117,1313
13,0.24858641624450684,1308
14,0.2730731964111328,1346
15,0.2621748447418213,1064
16,0.25020766258239746,615
17,0.2452688217163086,557
18,0.2570786476135254,330
19,0.25058984756469727,277
20,0.24242544174194336,275
21,0.2479078769683838,274
22,0.24712800979614258,381
23,0.24944782257080078,581
24,0.24666404724121094,647
25,0.2541050910949707,1013
26,0.24599337577819824,1040
27,0.2530856132507324,997
28,0.24044513702392578,1017
29,0.24178695678710938,786
30,0.24738359451293945,728
31,0.24369168281555176,609
32,0.24556756019592285,444
33,0.24440836906433105,416
34,0.24513578414916992,458
35,0.24019551277160645,406
36,0.2436680793762207,591
37,0.2432243824005127,764
38,0.25533342361450195,986
39,0.2564818859100342,832
40,0.24822425842285156,1090
41,0.24823451042175293,929
42,0.2571547031402588,978
43,0.24904632568359375,791
44,0.23903274536132812,885
45,0.24203991889953613,786
46,0.23979544639587402,709
47,0.2464151382446289,635
48,0.248793363571167,543
49,0.2568061351776123,591
50,0.24026727676391602,579
51,0.24815130233764648,618
52,0.24396562576293945,785
53,0.2512626647949219,809
54,0.24841690063476562,806
55,0.25612330436706543,854
56,0.24422049522399902,742
57,0.2576937675476074,728
58,0.2590200901031494,653
59,0.27106666564941406,660
60,0.2626478672027588,659
61,0.252622127532959,548
62,0.24336528778076172,625
63,0.2629728317260742,604
64,0.243056058883667,753
65,0.2509572505950928,685
66,0.25982666015625,792
67,0.2511162757873535,881
68,0.2500927448272705,690
69,0.25786447525024414,872
70,0.25063490867614746,771
71,0.2618560791015625,726
72,0.25029897689819336,661
73,0.24509310722351074,672
74,0.2485029697418213,841
75,0.24311089515686035,839
76,0.2480001449584961,703
77,0.24099969863891602,773
78,0.24370026588439941,975
79,0.24109435081481934,1133
80,0.25616884231567383,1245
81,0.26372647285461426,1213
82,0.2681868076324463,1480
83,0.29274749755859375,1724
84,0.26252150535583496,1799
85,0.2660562992095947,1918
86,0.265622615814209,1870
87,0.2639496326446533,2273
88,0.2776608467102051,2158
89,0.2826051712036133,1860
90,0.2568943500518799,1604
91,0.2591280937194824,1478
92,0.2530398368835449,1093
93,0.24570202827453613,955
94,0.2622718811035156,955
95,0.2637805938720703,882
96,0.26875782012939453,977
97,0.2564866542816162,809
98,0.25420498847961426,838
99,0.2640683650970459,1087
100,0.25013208389282227,893
101,0.27288269996643066,1305
102,0.27765560150146484,1657
103,0.31206798553466797,2349
104,0.29006457328796387,2722
105,0.29349255561828613,4034
106,0.29446983337402344,4263
107,0.30664801597595215,4832
108,0.3077723979949951,4817
109,0.28674793243408203,3908
110,0.2899601459503174,3846
111,0.29127955436706543,3708
112,0.2770199775695801,2772
113,0.2746448516845703,2911
114,0.2700340747833252,2192
115,0.2661006450653076,1975
116,0.26215362548828125,1461
117,0.2671010494232178,1018
118,0.26394104957580566,1029
119,0.2597534656524658,759
120,0.2746751308441162,821
121,0.25000715255737305,796
122,0.259674072265625,813
123,0.2559332847595215,877
124,0.26213765144348145,829
125,0.26226067543029785,783
126,0.26993703842163086,1039
127,0.26398754119873047,1082
128,0.26041173934936523,1149
129,0.2749521732330322,1035
130,0.27941036224365234,1143
131,0.2760472297668457,1045
132,0.26772403717041016,1325
133,0.2631802558898926,1165
134,0.25514674186706543,1108
135,0.2800583839416504,1120
136,0.2751190662384033,1054
137,0.26326537132263184,985
138,0.2644374370574951,995
139,0.25443148612976074,1003
140,0.2801363468170166,1052
141,0.2631056308746338,888
142,0.2520322799682617,890
143,0.2568843364715576,791
144,0.26865124702453613,782
145,0.2767050266265869,843
146,0.2512083053588867,881
147,0.25699853897094727,826
148,0.26087236404418945,1003
149,0.25154685974121094,941
150,0.25911736488342285,998
151,0.25582385063171387,928
152,0.26502037048339844,1009
153,0.2648661136627197,1006
154,0.2738308906555176,954
155,0.2633390426635742,1066
156,0.2605447769165039,1099
157,0.2723667621612549,1062
158,0.2688720226287842,938
159,0.2625694274902344,1044
160,0.2696712017059326,1047
161,0.2782106399536133,1105
162,0.27603626251220703,1165
163,0.26100993156433105,1181
164,0.25490450859069824,1227
165,0.2536499500274658,1203
166,0.260744571685791,1135
167,0.26251983642578125,1138
168,0.2560410499572754,1056
169,0.2556936740875244,983
