,UpdateTime,NeuronsFired
0,2.4739179611206055,0
1,0.4050779342651367,303
2,0.40770912170410156,179
3,0.3878462314605713,232
4,0.39510560035705566,222
5,0.41553306579589844,210
6,0.3977236747741699,251
7,0.39110422134399414,200
8,0.4085268974304199,243
9,0.41419219970703125,231
10,0.3880603313446045,355
11,0.40906786918640137,800
12,0.4111192226409912,1331
13,0.4242870807647705,1527
14,0.4183928966522217,1405
15,0.42060422897338867,853
16,0.40063977241516113,759
17,0.41162824630737305,535
18,0.3987281322479248,306
19,0.3832571506500244,280
20,0.40175819396972656,306
21,0.41950154304504395,278
22,0.3967609405517578,329
23,0.40786314010620117,528
24,0.4104115962982178,716
25,0.4285609722137451,861
26,0.43000149726867676,1050
27,0.41059112548828125,1123
28,0.42455101013183594,1001
29,0.4237191677093506,765
30,0.40779781341552734,774
31,0.40785741806030273,557
32,0.3942289352416992,541
33,0.40599656105041504,380
34,0.39992523193359375,406
35,0.4117088317871094,441
36,0.43831825256347656,604
37,0.40853214263916016,747
38,0.4081580638885498,864
39,0.45814085006713867,1045
40,0.40258240699768066,1045
41,0.40782809257507324,975
42,0.4177570343017578,992
43,0.41815733909606934,911
44,0.3911898136138916,830
45,0.4103865623474121,716
46,0.40154409408569336,638
47,0.42472171783447266,538
48,0.42882418632507324,537
49,0.3923478126525879,582
50,0.40883636474609375,654
51,0.4167158603668213,697
52,0.4088006019592285,750
53,0.4390072822570801,841
54,0.4211869239807129,976
55,0.4393625259399414,872
56,0.45862364768981934,727
57,0.41002774238586426,717
58,0.4035303592681885,646
59,0.40776824951171875,591
60,0.4192509651184082,570
61,0.43170952796936035,558
62,0.4160118103027344,699
63,0.41399216651916504,647
64,0.42659473419189453,650
65,0.4125199317932129,708
66,0.42996978759765625,846
67,0.4349091053009033,854
68,0.4510021209716797,901
69,0.4337186813354492,756
70,0.41480565071105957,892
71,0.4254746437072754,710
72,0.4033029079437256,646
73,0.42241692543029785,670
74,0.42453622817993164,646
75,0.4036891460418701,836
76,0.40500307083129883,763
77,0.4073803424835205,858
78,0.4195578098297119,882
79,0.40908288955688477,1032
80,0.40555238723754883,1287
81,0.4225006103515625,1709
82,0.42574453353881836,1494
83,0.41751861572265625,1711
84,0.40070438385009766,1773
85,0.40291690826416016,1736
86,0.42080140113830566,1533
87,0.40911078453063965,1733
88,0.4115169048309326,2110
89,0.42949366569519043,2028
90,0.4209308624267578,1579
91,0.4117772579193115,1255
92,0.4225606918334961,1119
93,0.4144093990325928,1057
94,0.4145543575286865,1027
95,0.41702818870544434,987
96,0.4090759754180908,895
97,0.4313657283782959,837
98,0.41231274604797363,843
99,0.4227607250213623,787
100,0.42000317573547363,882
101,0.42455315589904785,1111
102,0.4365365505218506,1737
103,0.43855810165405273,2306
104,0.4252598285675049,2550
105,0.4457528591156006,3580
106,0.4706721305847168,4726
107,0.46576976776123047,4228
108,0.4637563228607178,4526
109,0.4550004005432129,4327
110,0.4607217311859131,3888
111,0.4630281925201416,3829
112,0.45061397552490234,3565
113,0.45066022872924805,3312
114,0.4334731101989746,2215
115,0.4477219581604004,1922
116,0.4275352954864502,1255
117,0.42268919944763184,1124
118,0.4140660762786865,902
119,0.42354393005371094,914
120,0.4224247932434082,805
121,0.4201078414916992,777
122,0.4170539379119873,836
123,0.41499829292297363,775
124,0.42064523696899414,829
125,0.41700220108032227,897
126,0.44884276390075684,1009
127,0.4376800060272217,1056
128,0.43161773681640625,1456
129,0.4395763874053955,1411
130,0.42025065422058105,1425
131,0.43362951278686523,1431
132,0.43599915504455566,1125
133,0.44255757331848145,1222
134,0.44145941734313965,1175
135,0.4390561580657959,1077
136,0.4271824359893799,1096
137,0.42406129837036133,978
138,0.4351816177368164,1066
139,0.4299967288970947,978
140,0.4285852909088135,943
141,0.4247775077819824,962
142,0.42183589935302734,917
143,0.4135613441467285,885
144,0.4283621311187744,878
145,0.41323399543762207,865
146,0.43900036811828613,832
147,0.4280824661254883,866
148,0.41426992416381836,916
149,0.4217367172241211,894
150,0.4281327724456787,922
151,0.41957521438598633,1001
152,0.4297749996185303,944
153,0.43900179862976074,907
154,0.42555713653564453,954
155,0.41577720642089844,918
156,0.43657660484313965,978
157,0.422609806060791,969
158,0.42299890518188477,1121
159,0.4151575565338135,1200
160,0.4161653518676758,1170
161,0.4208524227142334,1110
162,0.407473087310791,1149
163,0.46884799003601074,1083
164,0.4251432418823242,1130
165,0.42464423179626465,1021
166,0.4219050407409668,1039
167,0.42252278327941895,1035
168,0.41455984115600586,989
169,0.42812561988830566,1113
170,0.4199995994567871,1145
171,0.4192321300506592,1153
172,0.42619848251342773,1170
173,0.4220590591430664,1145
174,0.43883442878723145,1086
175,0.4106435775756836,1134
176,0.45737576484680176,1128
177,0.4419832229614258,1073
178,0.4276711940765381,1147
179,0.41874122619628906,1208
180,0.42681288719177246,1255
181,0.42182254791259766,1227
182,0.43586087226867676,1285
183,0.4249272346496582,1320
184,0.4207737445831299,1301
185,0.4229617118835449,1369
