,UpdateTime,NeuronsFired
0,2.653956651687622,0
1,0.22798705101013184,273
2,0.22524380683898926,197
3,0.23086047172546387,224
4,0.22388172149658203,215
5,0.22938227653503418,208
6,0.237290620803833,230
7,0.2511913776397705,208
8,0.23612332344055176,237
9,0.23613786697387695,211
10,0.23209762573242188,325
11,0.23902249336242676,790
12,0.2744638919830322,1224
13,0.25405216217041016,1554
14,0.28368592262268066,1311
15,0.2670614719390869,1031
16,0.2731490135192871,894
17,0.25456905364990234,531
18,0.24329233169555664,391
19,0.25032997131347656,298
20,0.2449018955230713,251
21,0.25194811820983887,276
22,0.25150489807128906,405
23,0.2511005401611328,519
24,0.24443531036376953,687
25,0.24135184288024902,834
26,0.2644689083099365,1180
27,0.26065587997436523,1183
28,0.2697458267211914,983
29,0.2610056400299072,812
30,0.26187968254089355,724
31,0.26109814643859863,576
32,0.23020696640014648,411
33,0.23497533798217773,476
34,0.23207569122314453,426
35,0.24606847763061523,537
36,0.23839783668518066,680
37,0.24808382987976074,716
38,0.2430257797241211,934
39,0.23414230346679688,1050
40,0.2556629180908203,951
41,0.26360321044921875,1026
42,0.2751922607421875,1021
43,0.23772859573364258,950
44,0.26609039306640625,797
45,0.25000667572021484,699
46,0.25605249404907227,605
47,0.24925994873046875,546
48,0.2318429946899414,566
49,0.26106739044189453,667
50,0.2571990489959717,647
51,0.22684001922607422,845
52,0.27605223655700684,737
53,0.2708878517150879,768
54,0.22704029083251953,742
55,0.23029422760009766,751
56,0.26738905906677246,968
57,0.25240302085876465,759
58,0.23820281028747559,632
59,0.23088407516479492,623
60,0.249345064163208,592
61,0.24837970733642578,626
62,0.2775876522064209,646
63,0.269453763961792,717
64,0.2641184329986572,827
65,0.23349237442016602,746
66,0.24147772789001465,716
67,0.24177074432373047,649
68,0.23683857917785645,797
69,0.24143123626708984,900
70,0.24109506607055664,826
71,0.24308323860168457,747
72,0.24967694282531738,786
73,0.23885393142700195,781
74,0.2593512535095215,619
75,0.2645909786224365,629
76,0.26361846923828125,699
77,0.26013946533203125,875
78,0.23607444763183594,919
79,0.24614691734313965,1064
80,0.23743605613708496,1358
81,0.2443385124206543,1299
82,0.2739100456237793,1418
83,0.26282310485839844,1651
84,0.2915503978729248,1854
85,0.25072240829467773,2500
86,0.2609109878540039,2436
87,0.2470695972442627,2358
88,0.26119422912597656,2578
89,0.27570366859436035,1952
90,0.2628450393676758,1985
91,0.268108606338501,1542
92,0.2706928253173828,1407
93,0.26734066009521484,973
94,0.2536149024963379,864
95,0.25587987899780273,948
96,0.24826931953430176,880
97,0.24553251266479492,916
98,0.24751877784729004,873
99,0.2680385112762451,909
100,0.2854883670806885,1047
101,0.2480487823486328,1263
102,0.2580678462982178,1580
103,0.2637777328491211,1993
104,0.3130614757537842,2770
105,0.31317639350891113,3631
106,0.2899341583251953,3921
107,0.2927281856536865,4226
108,0.31203198432922363,3843
109,0.3090953826904297,4325
110,0.3137657642364502,3907
111,0.3110995292663574,3356
112,0.26209330558776855,3409
113,0.27513933181762695,2758
114,0.27013492584228516,2231
115,0.27651548385620117,1884
116,0.2718684673309326,1446
117,0.27715134620666504,1153
118,0.2902398109436035,1080
119,0.27486109733581543,861
120,0.2591414451599121,778
121,0.2617621421813965,828
122,0.25899243354797363,814
123,0.24361824989318848,868
124,0.2567293643951416,851
125,0.23858070373535156,764
126,0.2666018009185791,885
127,0.2779357433319092,1118
128,0.2702653408050537,1230
129,0.25966763496398926,1255
130,0.2830624580383301,1368
131,0.2828395366668701,1409
132,0.2822413444519043,1539
133,0.29317235946655273,1479
134,0.27561497688293457,1164
135,0.2612919807434082,1300
136,0.2794179916381836,1280
137,0.2834453582763672,1043
138,0.26056480407714844,1115
139,0.2912149429321289,1106
140,0.28085803985595703,922
141,0.3018059730529785,911
142,0.30438733100891113,930
143,0.27191853523254395,914
144,0.2753937244415283,947
145,0.2654991149902344,934
146,0.28403377532958984,938
147,0.2759213447570801,935
148,0.2842113971710205,873
149,0.27282285690307617,908
150,0.2927403450012207,973
151,0.28934597969055176,942
152,0.28302812576293945,912
153,0.2740478515625,967
154,0.29868626594543457,1053
155,0.2840132713317871,947
156,0.27753400802612305,1096
157,0.2833287715911865,1168
158,0.2810194492340088,1128
159,0.2839798927307129,1168
160,0.2972412109375,1021
161,0.25952649116516113,1108
162,0.27567458152770996,1154
163,0.2758653163909912,1234
164,0.28074169158935547,1202
165,0.2919466495513916,1208
166,0.29142117500305176,1268
167,0.2713651657104492,1224
168,0.27692079544067383,1123
169,0.2779884338378906,1121
170,0.2787787914276123,1231
171,0.280137300491333,1222
172,0.28414297103881836,1174
173,0.2774021625518799,1220
174,0.27263975143432617,1230
175,0.2702815532684326,1266
176,0.26659655570983887,1234
177,0.2573378086090088,1289
178,0.28612518310546875,1284
179,0.26256585121154785,1227
180,0.29158711433410645,1266
181,0.2955513000488281,1230
182,0.27857327461242676,1195
183,0.2838320732116699,1253
184,0.2681155204772949,1269
185,0.2946171760559082,1271
186,0.2964491844177246,1445
187,0.2852010726928711,1360
188,0.27828383445739746,1477
189,0.2757222652435303,1408
190,0.2911794185638428,1498
191,0.2815895080566406,1460
192,0.29053306579589844,1512
193,0.29308533668518066,1627
194,0.29592323303222656,1474
195,0.290149450302124,1414
196,0.257305383682251,1451
197,0.2901437282562256,1263
198,0.2932291030883789,1340
199,0.2861473560333252,1467
200,0.2833380699157715,1472
201,0.2884507179260254,1397
202,0.28861498832702637,1413
203,0.2959864139556885,1445
204,0.3090553283691406,1476
205,0.2794833183288574,1429
206,0.2745323181152344,1412
207,0.2712438106536865,1590
208,0.28943634033203125,1763
209,0.299206018447876,1630
210,0.2813906669616699,1632
211,0.3022441864013672,1950
212,0.31056785583496094,1970
213,0.29034423828125,2002
214,0.3001902103424072,1984
215,0.28026723861694336,2132
216,0.3125953674316406,2232
217,0.306002140045166,2386
218,0.31127119064331055,1802
219,0.29859280586242676,2190
220,0.29994964599609375,2002
221,0.3008840084075928,2231
222,0.2934427261352539,1745
223,0.2960808277130127,1670
224,0.2895166873931885,1755
225,0.30225634574890137,1523
226,0.3068552017211914,1290
227,0.298846960067749,1161
228,0.2908599376678467,1370
229,0.268801212310791,1284
230,0.2935352325439453,1131
231,0.2853968143463135,1211
232,0.26923632621765137,1210
233,0.27149200439453125,1315
234,0.27796196937561035,1346
235,0.29721856117248535,1458
236,0.29080986976623535,1474
237,0.29665327072143555,1595
238,0.2864725589752197,1443
239,0.28479552268981934,1562
240,0.3013956546783447,1605
241,0.2986466884613037,1647
242,0.3031044006347656,1602
243,0.30487799644470215,1620
244,0.30530810356140137,1609
245,0.307574987411499,1444
246,0.30022168159484863,1428
247,0.305617094039917,1277
248,0.2899508476257324,1388
249,0.29998302459716797,1173
250,0.2844240665435791,1173
251,0.2844388484954834,1237
252,0.2750051021575928,1193
253,0.30262064933776855,1212
254,0.293520450592041,1295
255,0.2898428440093994,1374
256,0.27805185317993164,1117
257,0.2931833267211914,1198
258,0.28686094284057617,1352
259,0.2840554714202881,1188
260,0.2747049331665039,1073
261,0.3019118309020996,1273
262,0.2989215850830078,1238
263,0.299588680267334,1194
264,0.3092348575592041,1116
265,0.3112943172454834,1219
266,0.314861536026001,1293
267,0.30313897132873535,1198
268,0.28159427642822266,1210
269,0.3070259094238281,1190
270,0.30945920944213867,1237
271,0.307919979095459,1172
272,0.297407865524292,1065
273,0.3128366470336914,1110
274,0.28665900230407715,1201
275,0.2850456237792969,1129
276,0.282850980758667,1160
277,0.28947997093200684,1282
278,0.31568193435668945,1124
279,0.29094624519348145,1157
280,0.30927133560180664,1206
281,0.2626068592071533,1245
282,0.30486631393432617,1268
283,0.2726931571960449,1187
284,0.30356931686401367,1278
285,0.26811814308166504,1164
286,0.2507479190826416,1213
287,0.26200222969055176,1234
288,0.25456738471984863,1278
289,0.2636678218841553,1259
290,0.24294805526733398,1166
291,0.23763179779052734,1169
