,UpdateTime,NeuronsFired
0,2.3350815773010254,0
1,0.21303582191467285,300
2,0.23345160484313965,194
3,0.21463251113891602,214
4,0.21263360977172852,230
5,0.22720932960510254,216
6,0.23410868644714355,204
7,0.23664617538452148,242
8,0.2062830924987793,216
9,0.22358393669128418,221
10,0.2291259765625,382
11,0.2292778491973877,889
12,0.21594858169555664,1230
13,0.22422456741333008,1309
14,0.2328953742980957,1404
15,0.22222113609313965,1189
16,0.2146914005279541,610
17,0.23267340660095215,546
18,0.2223222255706787,319
19,0.22299861907958984,288
20,0.2278757095336914,268
21,0.20780062675476074,259
22,0.23327875137329102,412
23,0.23819375038146973,574
24,0.22501134872436523,623
25,0.25191473960876465,957
26,0.23875713348388672,1335
27,0.25457167625427246,802
28,0.24403691291809082,978
29,0.23755192756652832,796
30,0.21915364265441895,769
31,0.22665071487426758,556
32,0.21700000762939453,422
33,0.21799945831298828,399
34,0.23299932479858398,404
35,0.23962020874023438,468
36,0.239013671875,684
37,0.21702241897583008,866
38,0.21008801460266113,836
39,0.22698140144348145,975
40,0.2252063751220703,882
41,0.22931909561157227,976
42,0.22184228897094727,919
43,0.22899413108825684,924
44,0.21070170402526855,813
45,0.22782278060913086,720
46,0.24064350128173828,642
47,0.23601889610290527,548
48,0.22905683517456055,501
49,0.2182013988494873,739
50,0.21819615364074707,626
51,0.22615623474121094,811
52,0.21204042434692383,787
53,0.20802831649780273,735
54,0.22002792358398438,740
55,0.2221081256866455,665
56,0.22613167762756348,748
57,0.2327132225036621,819
58,0.24606657028198242,710
59,0.23827552795410156,531
60,0.22870445251464844,611
61,0.23586201667785645,604
62,0.23721027374267578,649
63,0.22971844673156738,736
64,0.22469830513000488,726
65,0.22271513938903809,744
66,0.23179864883422852,831
67,0.2139899730682373,758
68,0.2305619716644287,785
69,0.24366378784179688,748
70,0.21753287315368652,688
71,0.23550653457641602,683
72,0.24132204055786133,690
73,0.22594285011291504,564
74,0.22954654693603516,682
75,0.22207140922546387,795
76,0.2391970157623291,785
77,0.24425911903381348,985
78,0.2284564971923828,1262
79,0.23303747177124023,1068
80,0.23463797569274902,1185
81,0.2158658504486084,1169
82,0.23607683181762695,1168
83,0.21975326538085938,1468
84,0.24411368370056152,1679
85,0.26458287239074707,1914
86,0.25904250144958496,2253
87,0.24546265602111816,2113
88,0.25107383728027344,2410
89,0.24216890335083008,1983
90,0.24794816970825195,1707
91,0.22905182838439941,1392
92,0.22902250289916992,969
93,0.23302078247070312,937
94,0.21519207954406738,856
95,0.23997139930725098,758
96,0.24926209449768066,823
97,0.22509765625,909
98,0.24112272262573242,806
99,0.2282416820526123,902
100,0.21207523345947266,1025
101,0.22903776168823242,1415
102,0.22119593620300293,1714
103,0.2286205291748047,2592
104,0.23906970024108887,2814
105,0.2645719051361084,3784
106,0.24875235557556152,3754
107,0.2533750534057617,4918
108,0.2842254638671875,5184
109,0.2776143550872803,4430
110,0.2606058120727539,3451
111,0.25617504119873047,3244
112,0.26725292205810547,3157
113,0.2634716033935547,2770
114,0.2492070198059082,2223
115,0.2705559730529785,1722
116,0.22945165634155273,1363
117,0.23888754844665527,1072
118,0.24103569984436035,985
119,0.24061226844787598,835
120,0.2215418815612793,876
121,0.23645663261413574,776
122,0.22911405563354492,775
123,0.22185230255126953,758
124,0.2286684513092041,850
125,0.22732973098754883,887
126,0.24374794960021973,918
127,0.22840213775634766,985
128,0.2535715103149414,1284
129,0.25333213806152344,1216
130,0.25111913681030273,1452
131,0.2376260757446289,1241
132,0.23491597175598145,1196
133,0.2234344482421875,1118
134,0.22856545448303223,1122
135,0.24811625480651855,1087
136,0.23406600952148438,1019
137,0.22006773948669434,816
138,0.2427959442138672,1116
139,0.23076939582824707,992
140,0.22955965995788574,1020
141,0.24389004707336426,994
142,0.22796058654785156,913
143,0.22917771339416504,869
144,0.23685216903686523,843
145,0.23652434349060059,872
146,0.22781062126159668,853
147,0.21371126174926758,889
148,0.21209120750427246,861
149,0.22002816200256348,881
150,0.22437191009521484,838
151,0.24113011360168457,894
152,0.25150418281555176,937
153,0.24596810340881348,891
154,0.24137115478515625,1063
155,0.2385416030883789,964
156,0.24789857864379883,967
157,0.23574304580688477,1062
158,0.23306846618652344,1069
159,0.22613286972045898,1033
160,0.23299860954284668,1105
161,0.23441815376281738,992
162,0.24859285354614258,1140
163,0.2430121898651123,1139
164,0.23800253868103027,1090
165,0.2509493827819824,1097
166,0.25799059867858887,1084
167,0.24161314964294434,1201
168,0.25095200538635254,1089
169,0.2588167190551758,1181
170,0.2316722869873047,1159
171,0.23659825325012207,1085
172,0.2384169101715088,1026
173,0.24805307388305664,1050
174,0.23352742195129395,1046
175,0.23480534553527832,1071
176,0.22559690475463867,1098
177,0.22658514976501465,1175
178,0.25141191482543945,1200
179,0.253711462020874,1295
180,0.262340784072876,1236
181,0.22505736351013184,1403
182,0.2550234794616699,1363
183,0.2444779872894287,1401
184,0.23097801208496094,1354
185,0.22396588325500488,1397
186,0.23736834526062012,1294
187,0.22311162948608398,1266
188,0.23664116859436035,1301
189,0.2535390853881836,1445
190,0.2331864833831787,1401
191,0.24016666412353516,1421
192,0.24614334106445312,1559
193,0.2218794822692871,1360
194,0.24215364456176758,1347
195,0.25885891914367676,1278
196,0.23609447479248047,1252
197,0.24008727073669434,1443
198,0.2290937900543213,1584
199,0.23172688484191895,1458
200,0.24652314186096191,1324
201,0.22811174392700195,1338
202,0.23406696319580078,1336
203,0.2220475673675537,1457
204,0.23698663711547852,1491
205,0.23179006576538086,1585
206,0.2251584529876709,1709
207,0.2600719928741455,1558
208,0.261472225189209,1646
209,0.23584270477294922,1720
210,0.24759626388549805,1992
211,0.22898340225219727,1778
212,0.2525503635406494,1849
213,0.2488844394683838,2133
214,0.2480151653289795,2228
215,0.2727212905883789,2366
216,0.25895142555236816,2033
217,0.2502939701080322,2385
218,0.24002552032470703,2066
219,0.2389669418334961,2027
220,0.24315929412841797,2167
221,0.24286413192749023,1782
222,0.22963571548461914,1972
223,0.2318434715270996,1676
224,0.2511274814605713,1452
225,0.25632405281066895,1486
226,0.2334909439086914,1318
227,0.22570133209228516,1188
228,0.23945164680480957,1304
229,0.23950862884521484,1178
230,0.23434805870056152,1124
231,0.2330939769744873,1261
232,0.2538783550262451,1176
233,0.25823426246643066,1181
234,0.2547733783721924,1307
235,0.23473191261291504,1376
236,0.23923945426940918,1444
237,0.2637944221496582,1559
238,0.2388904094696045,1595
239,0.2340855598449707,1632
240,0.24679255485534668,1453
241,0.25369834899902344,1379
242,0.2462778091430664,1395
243,0.24485468864440918,1488
244,0.2403275966644287,1470
245,0.2620115280151367,1338
246,0.24667119979858398,1289
247,0.23898887634277344,1212
248,0.23306035995483398,1191
249,0.231034517288208,1245
250,0.27083277702331543,1214
251,0.23783659934997559,1090
252,0.25937342643737793,1002
253,0.23408222198486328,1206
254,0.262969970703125,1169
255,0.2334587574005127,1096
256,0.22717857360839844,1112
257,0.24004912376403809,1153
258,0.24562430381774902,1073
259,0.23169374465942383,925
260,0.24146032333374023,1062
261,0.23107004165649414,1133
262,0.22350001335144043,1266
263,0.24877572059631348,1151
264,0.23185944557189941,1236
265,0.2602250576019287,1246
266,0.24352669715881348,1246
267,0.2454204559326172,1192
268,0.24553847312927246,1220
269,0.25344395637512207,1191
270,0.25055813789367676,1109
271,0.23559141159057617,1050
272,0.23579096794128418,1007
273,0.26668572425842285,1076
274,0.24793529510498047,1137
275,0.22502946853637695,1145
276,0.23206067085266113,1064
277,0.2339785099029541,1164
278,0.2390742301940918,1156
279,0.22644925117492676,1207
280,0.23506999015808105,1266
281,0.23420333862304688,1160
282,0.23298072814941406,1038
283,0.24121999740600586,1161
284,0.2501039505004883,1102
285,0.24467706680297852,1148
286,0.23279047012329102,1077
287,0.24875473976135254,1047
288,0.22615647315979004,1128
289,0.20802545547485352,1091
290,0.23761773109436035,1296
291,0.23812079429626465,1288
292,0.21796894073486328,1243
293,0.24308133125305176,1080
294,0.23308801651000977,1274
295,0.21881103515625,1320
296,0.22130274772644043,1196
297,0.24004888534545898,1323
298,0.2260277271270752,1379
299,0.23011541366577148,1152
300,0.22706985473632812,1252
301,0.22634077072143555,1258
302,0.23026323318481445,1462
303,0.22525930404663086,1345
304,0.2326335906982422,1464
305,0.21749591827392578,1257
306,0.23798823356628418,1371
307,0.2572505474090576,1388
308,0.2271590232849121,1421
309,0.23677372932434082,1505
310,0.22192025184631348,1290
311,0.22814083099365234,1346
312,0.22122788429260254,1216
313,0.22226262092590332,1247
314,0.23607373237609863,1621
315,0.24604511260986328,1554
316,0.23803281784057617,1361
317,0.22928261756896973,1667
318,0.22539615631103516,1437
319,0.24315595626831055,1686
320,0.24074101448059082,1764
321,0.23509550094604492,1879
322,0.23149657249450684,1841
323,0.25477004051208496,1816
324,0.24344778060913086,1723
325,0.2532343864440918,1916
326,0.23626708984375,1729
327,0.23877453804016113,1842
328,0.23004150390625,1835
329,0.2395186424255371,1899
330,0.24570035934448242,1901
331,0.2572021484375,1776
332,0.23467373847961426,1708
333,0.24934172630310059,1611
334,0.24013590812683105,1640
335,0.22897672653198242,1599
336,0.23505806922912598,1508
337,0.23143267631530762,1517
338,0.23892664909362793,1557
339,0.2557055950164795,1342
340,0.2550971508026123,1381
341,0.2520322799682617,1307
342,0.2355194091796875,1547
343,0.24321961402893066,1535
344,0.22764921188354492,1467
345,0.22257280349731445,1429
346,0.25463294982910156,1441
347,0.22237110137939453,1607
348,0.23792552947998047,1621
349,0.23998641967773438,1659
350,0.22506141662597656,1531
351,0.24264907836914062,1453
352,0.24440288543701172,1451
353,0.24291324615478516,1411
354,0.22112131118774414,1262
355,0.2448742389678955,1199
356,0.24395751953125,1426
357,0.2189807891845703,1394
358,0.24497580528259277,1208
359,0.24910497665405273,1257
360,0.2299633026123047,1289
361,0.23606204986572266,1215
362,0.2519958019256592,1169
363,0.2344655990600586,1197
364,0.22823047637939453,1137
365,0.23873591423034668,1111
366,0.25464630126953125,1130
367,0.24300217628479004,1187
368,0.2779979705810547,1176
369,0.24664044380187988,1210
370,0.24310088157653809,1230
371,0.23662567138671875,1243
372,0.22800087928771973,1172
373,0.24355602264404297,1177
374,0.23556184768676758,1148
375,0.2350468635559082,1118
376,0.2310178279876709,1104
377,0.23704290390014648,1073
